s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 3.9004337E+001, 1.2143295E+001,-2.8681323E+000,-4.2488559E-002,-3.1439078E+000, 3.4412689E-004, 0.0000000E+000, 0.0000000E+000, 5.7557583E+000, 6.0891100E+000, 0.0000000E+000, 5.7849080E-004, 0.0000000E+000, 0.0000000E+000
 3.9603031E+001, 1.2134707E+001,-2.8779735E+000,-4.3896675E-002,-3.1853256E+000, 3.4490219E-004, 0.0000000E+000, 0.0000000E+000, 5.7421913E+000, 6.0278558E+000, 0.0000000E+000, 5.7903607E-004, 0.0000000E+000, 0.0000000E+000
 4.0202965E+001, 1.2161472E+001,-2.8893299E+000,-4.3197208E-002,-3.2101126E+000, 3.4387949E-004, 0.0000000E+000, 0.0000000E+000, 5.6520563E+000, 6.0191764E+000, 0.0000000E+000, 5.7957792E-004, 0.0000000E+000, 0.0000000E+000
 4.0803539E+001, 1.2169733E+001,-2.9079694E+000,-4.4666148E-002,-3.1712511E+000, 3.4594026E-004, 0.0000000E+000, 0.0000000E+000, 5.7944718E+000, 6.0461922E+000, 0.0000000E+000, 5.8012201E-004, 0.0000000E+000, 0.0000000E+000
 4.1405319E+001, 1.2196286E+001,-2.9196674E+000,-4.5271387E-002,-3.1765186E+000, 3.4575717E-004, 0.0000000E+000, 0.0000000E+000, 5.7958747E+000, 6.0551740E+000, 0.0000000E+000, 5.8066779E-004, 0.0000000E+000, 0.0000000E+000
 4.2001774E+001, 1.2175093E+001,-2.9305566E+000,-4.2746844E-002,-3.1673563E+000, 3.4761470E-004, 0.0000000E+000, 0.0000000E+000, 5.5297939E+000, 6.0347804E+000, 0.0000000E+000, 5.8120734E-004, 0.0000000E+000, 0.0000000E+000
 4.2607540E+001, 1.2207130E+001,-2.9499927E+000,-4.4896074E-002,-3.1690973E+000, 3.4760779E-004, 0.0000000E+000, 0.0000000E+000, 5.7257759E+000, 6.0434915E+000, 0.0000000E+000, 5.8175341E-004, 0.0000000E+000, 0.0000000E+000
 4.3204556E+001, 1.2221732E+001,-2.9668578E+000,-4.6120573E-002,-3.1877951E+000, 3.4798414E-004, 0.0000000E+000, 0.0000000E+000, 5.7594750E+000, 6.0213068E+000, 0.0000000E+000, 5.8229822E-004, 0.0000000E+000, 0.0000000E+000
 4.3806065E+001, 1.2226212E+001,-2.9786387E+000,-4.5272568E-002,-3.2580686E+000, 3.4887786E-004, 0.0000000E+000, 0.0000000E+000, 5.6284346E+000, 5.9445810E+000, 0.0000000E+000, 5.8284000E-004, 0.0000000E+000, 0.0000000E+000
 4.4403133E+001, 1.2218244E+001,-2.9888040E+000,-4.6885415E-002,-3.2995515E+000, 3.4669229E-004, 0.0000000E+000, 0.0000000E+000, 5.6894214E+000, 5.8833503E+000, 0.0000000E+000, 5.8338504E-004, 0.0000000E+000, 0.0000000E+000
