s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 7.6803207E+001, 1.2854488E+001,-3.7159685E+000,-5.7451327E-002,-4.3727412E+000, 3.6232404E-004, 0.0000000E+000, 0.0000000E+000, 4.3298741E+000, 4.7086889E+000, 0.0000000E+000, 6.1272777E-004, 0.0000000E+000, 0.0000000E+000
 7.7407166E+001, 1.2872131E+001,-3.7428861E+000,-5.7142797E-002,-4.4035281E+000, 3.5919568E-004, 0.0000000E+000, 0.0000000E+000, 4.3489327E+000, 4.6689332E+000, 0.0000000E+000, 6.1327301E-004, 0.0000000E+000, 0.0000000E+000
 7.8000160E+001, 1.2879167E+001,-3.7469313E+000,-5.7717993E-002,-4.4284744E+000, 3.6362151E-004, 0.0000000E+000, 0.0000000E+000, 4.3614012E+000, 4.6464072E+000, 0.0000000E+000, 6.1381517E-004, 0.0000000E+000, 0.0000000E+000
 7.8608253E+001, 1.2872581E+001,-3.7579762E+000,-5.8179625E-002,-4.4357467E+000, 3.6637650E-004, 0.0000000E+000, 0.0000000E+000, 4.3702072E+000, 4.6210450E+000, 0.0000000E+000, 6.1435854E-004, 0.0000000E+000, 0.0000000E+000
 7.9200600E+001, 1.2909169E+001,-3.7827910E+000,-5.9187160E-002,-4.4366114E+000, 3.6596923E-004, 0.0000000E+000, 0.0000000E+000, 4.4364161E+000, 4.6309454E+000, 0.0000000E+000, 6.1490206E-004, 0.0000000E+000, 0.0000000E+000
 7.9807152E+001, 1.2902422E+001,-3.7791924E+000,-6.1068814E-002,-4.4589037E+000, 3.6704410E-004, 0.0000000E+000, 0.0000000E+000, 4.4090034E+000, 4.6036242E+000, 0.0000000E+000, 6.1544490E-004, 0.0000000E+000, 0.0000000E+000
 8.0406410E+001, 1.2920044E+001,-3.7969592E+000,-6.0500464E-002,-4.4181143E+000, 3.6486899E-004, 0.0000000E+000, 0.0000000E+000, 4.3686089E+000, 4.6448347E+000, 0.0000000E+000, 6.1599108E-004, 0.0000000E+000, 0.0000000E+000
 8.1002869E+001, 1.2923959E+001,-3.8029620E+000,-6.3180298E-002,-4.4269152E+000, 3.6687288E-004, 0.0000000E+000, 0.0000000E+000, 4.4562299E+000, 4.6312679E+000, 0.0000000E+000, 6.1653332E-004, 0.0000000E+000, 0.0000000E+000
 8.1602890E+001, 1.2951963E+001,-3.8221053E+000,-6.3180920E-002,-4.4498648E+000, 3.6745516E-004, 0.0000000E+000, 0.0000000E+000, 4.4034024E+000, 4.6171792E+000, 0.0000000E+000, 6.1707586E-004, 0.0000000E+000, 0.0000000E+000
 8.2200798E+001, 1.2948026E+001,-3.8378092E+000,-6.3941052E-002,-4.4531519E+000, 3.6900592E-004, 0.0000000E+000, 0.0000000E+000, 4.3805346E+000, 4.5934932E+000, 0.0000000E+000, 6.1761589E-004, 0.0000000E+000, 0.0000000E+000
