s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"First_Ceiling_Gas_Temperature","Fourth_Ceiling_Gas_Temperature","Second_Ceiling_Gas_Temperature","Third_Ceiling_Gas_Temperature","First_Ceiling_Gas_Temperature1","Fourth_Ceiling_Gas_Temperature1","Second_Ceiling_Gas_Temperature1","Third_Ceiling_Gas_Temperature1","0.5_TREE1_TEMPERATURE_THERMOCOUPLE","0.5_TREE1_THERMOCOUPLE","0.7_TREE1_TEMPERATURE_THERMOCOUPLE","0.7_TREE1_THERMOCOUPLE","0.9_TREE1_TEMPERATURE_THERMOCOUPLE","0.9_TREE1_THERMOCOUPLE","1.2_TREE1_TEMPERATURE_THERMOCOUPLE","1.2_TREE1_THERMOCOUPLE","1.5_TREE1_TEMPERATURE_THERMOCOUPLE","1.5_TREE1_THERMOCOUPLE","0.5_TREE2_TEMPERATURE_THERMOCOUPLE","0.5_TREE2_THERMOCOUPLE","0.7_TREE2_TEMPERATURE_THERMOCOUPLE","0.7_TREE2_THERMOCOUPLE","0.9_TREE2_TEMPERATURE_THERMOCOUPLE","0.9_TREE2_THERMOCOUPLE","1.2_TREE2_TEMPERATURE_THERMOCOUPLE","1.2_TREE2_THERMOCOUPLE","1.5_TREE2_TEMPERATURE_THERMOCOUPLE","1.5_TREE2_THERMOCOUPLE"
 8.0002325E+001, 8.5097739E+001, 9.0050888E+001, 8.9310575E+001, 8.9302222E+001, 7.9236161E+001, 8.1081169E+001, 8.2155936E+001, 8.0754971E+001, 3.4601356E+001, 3.3530831E+001, 4.6643579E+001, 3.9112500E+001, 5.6577032E+001, 5.2164335E+001, 7.1173708E+001, 6.7536301E+001, 7.8197363E+001, 7.5613020E+001, 3.3447397E+001, 3.1984102E+001, 4.3892109E+001, 3.8974553E+001, 5.9050104E+001, 5.1078093E+001, 7.0830940E+001, 6.9478123E+001, 8.2345366E+001, 8.1030188E+001
 8.0401631E+001, 8.5119606E+001, 9.0287832E+001, 8.9339315E+001, 8.9617587E+001, 7.9348455E+001, 8.1260754E+001, 8.2264567E+001, 8.0979521E+001, 3.4918940E+001, 3.3661981E+001, 4.7933028E+001, 3.9548998E+001, 5.7116686E+001, 5.2365699E+001, 7.1174448E+001, 6.7639629E+001, 7.8296303E+001, 7.5647903E+001, 3.3534901E+001, 3.2064239E+001, 4.3770160E+001, 3.9185488E+001, 5.9661030E+001, 5.1458130E+001, 7.0729929E+001, 6.9446760E+001, 8.1841678E+001, 8.0949428E+001
 8.0800235E+001, 8.5146820E+001, 9.0478399E+001, 8.9348317E+001, 8.9865753E+001, 7.9469899E+001, 8.1426757E+001, 8.2375162E+001, 8.1188255E+001, 3.5053073E+001, 3.3798630E+001, 4.8544863E+001, 3.9990932E+001, 5.7431937E+001, 5.2572235E+001, 7.1098375E+001, 6.7735993E+001, 7.8533671E+001, 7.5692527E+001, 3.3621501E+001, 3.2141798E+001, 4.3658818E+001, 3.9378385E+001, 5.9631888E+001, 5.1826172E+001, 7.0667822E+001, 6.9405973E+001, 8.0376785E+001, 8.0810851E+001
 8.1202584E+001, 8.5076132E+001, 9.0611275E+001, 8.9368806E+001, 9.0034565E+001, 7.9544688E+001, 8.1579121E+001, 8.2493458E+001, 8.1371061E+001, 3.4966277E+001, 3.3923430E+001, 4.8543031E+001, 4.0409745E+001, 5.7505128E+001, 5.2771627E+001, 7.0940572E+001, 6.7821745E+001, 7.8901805E+001, 7.5756538E+001, 3.3724692E+001, 3.2219065E+001, 4.3738699E+001, 3.9556909E+001, 5.9243038E+001, 5.2150062E+001, 7.0696473E+001, 6.9363160E+001, 7.8294091E+001, 8.0571925E+001
 8.1605473E+001, 8.4964691E+001, 9.0646096E+001, 8.9410582E+001, 9.0125634E+001, 7.9591248E+001, 8.1707802E+001, 8.2616469E+001, 8.1523834E+001, 3.4705414E+001, 3.4042038E+001, 4.7932822E+001, 4.0810443E+001, 5.7394715E+001, 5.2967376E+001, 7.0743083E+001, 6.7896478E+001, 7.9081420E+001, 7.5839827E+001, 3.3851038E+001, 3.2300279E+001, 4.4106881E+001, 3.9737324E+001, 5.8793415E+001, 5.2425397E+001, 7.0670867E+001, 6.9325176E+001, 7.6591258E+001, 8.0231095E+001
 8.2003205E+001, 8.4882018E+001, 9.0544232E+001, 8.9449080E+001, 9.0143253E+001, 7.9649036E+001, 8.1793431E+001, 8.2740596E+001, 8.1648843E+001, 3.4371281E+001, 3.4143807E+001, 4.6741187E+001, 4.1159555E+001, 5.7192895E+001, 5.3147362E+001, 7.0544800E+001, 6.7957859E+001, 7.8861124E+001, 7.5917610E+001, 3.3996779E+001, 3.2385436E+001, 4.4746290E+001, 3.9935681E+001, 5.8482130E+001, 5.2658428E+001, 7.0497998E+001, 6.9286708E+001, 7.5195182E+001, 7.9830204E+001
 8.2400477E+001, 8.4838398E+001, 9.0331575E+001, 8.9465338E+001, 9.0085736E+001, 7.9726366E+001, 8.1840168E+001, 8.2855979E+001, 8.1750591E+001, 3.4061511E+001, 3.4220563E+001, 4.5212283E+001, 4.1424994E+001, 5.7004027E+001, 5.3306209E+001, 7.0374111E+001, 6.8006918E+001, 7.8321146E+001, 7.5963745E+001, 3.4163663E+001, 3.2473595E+001, 4.5618369E+001, 4.0165035E+001, 5.8316348E+001, 5.2862200E+001, 7.0204198E+001, 6.9237686E+001, 7.3994376E+001, 7.9384038E+001
 8.2801244E+001, 8.4834919E+001, 9.0074149E+001, 8.9458196E+001, 8.9962593E+001, 7.9812558E+001, 8.1868423E+001, 8.2958946E+001, 8.1833962E+001, 3.3846920E+001, 3.4285228E+001, 4.3922861E+001, 4.1609800E+001, 5.6988730E+001, 5.3453708E+001, 7.0367544E+001, 6.8048989E+001, 7.7818374E+001, 7.5969421E+001, 3.4363696E+001, 3.2567286E+001, 4.6698287E+001, 4.0438222E+001, 5.8277162E+001, 5.3047051E+001, 6.9951204E+001, 6.9175634E+001, 7.3516107E+001, 7.8921317E+001
 8.3206365E+001, 8.4954638E+001, 8.9832484E+001, 8.9448908E+001, 8.9816622E+001, 7.9945314E+001, 8.1896865E+001, 8.3057403E+001, 8.1908915E+001, 3.3759628E+001, 3.4342957E+001, 4.3378213E+001, 4.1743168E+001, 5.7208789E+001, 5.3608371E+001, 7.0529772E+001, 6.8095161E+001, 7.7549718E+001, 7.5951790E+001, 3.4588012E+001, 3.2667801E+001, 4.7874760E+001, 4.0761240E+001, 5.8384132E+001, 5.3229731E+001, 6.9972137E+001, 6.9110942E+001, 7.4078049E+001, 7.8488387E+001
 8.3601847E+001, 8.5096897E+001, 8.9640364E+001, 8.9489471E+001, 8.9675771E+001, 8.0086354E+001, 8.1936406E+001, 8.3167070E+001, 8.1977210E+001, 3.3818910E+001, 3.4398584E+001, 4.3782893E+001, 4.1868185E+001, 5.7724936E+001, 5.3780936E+001, 7.0827365E+001, 6.8151310E+001, 7.7636664E+001, 7.5930428E+001, 3.4796126E+001, 3.2772081E+001, 4.8947114E+001, 4.1125101E+001, 5.8715277E+001, 5.3424653E+001, 7.0405470E+001, 6.9064158E+001, 7.5774293E+001, 7.8142488E+001
 8.4003977E+001, 8.5222367E+001, 8.9497836E+001, 8.9655874E+001, 8.9542251E+001, 8.0218045E+001, 8.1990385E+001, 8.3315459E+001, 8.2034684E+001, 3.4025151E+001, 3.4454766E+001, 4.5026703E+001, 4.2031289E+001, 5.8544511E+001, 5.3984863E+001, 7.1250022E+001, 6.8222446E+001, 7.8072127E+001, 7.5925816E+001, 3.4925283E+001, 3.2876207E+001, 4.9630761E+001, 4.1514342E+001, 5.9362493E+001, 5.3644583E+001, 7.1072620E+001, 6.9056116E+001, 7.8540420E+001, 7.7947182E+001
 8.4402979E+001, 8.5354158E+001, 8.9394382E+001, 8.9892894E+001, 8.9426411E+001, 8.0345039E+001, 8.2064172E+001, 8.3485511E+001, 8.2085824E+001, 3.4345665E+001, 3.4522796E+001, 4.6774014E+001, 4.2268160E+001, 5.9513469E+001, 5.4231320E+001, 7.1741572E+001, 6.8313199E+001, 7.8680646E+001, 7.5951829E+001, 3.4923883E+001, 3.2977605E+001, 4.9692641E+001, 4.1904722E+001, 6.0181776E+001, 5.3899556E+001, 7.1432534E+001, 6.9081165E+001, 8.1392481E+001, 7.7937572E+001
 8.4804772E+001, 8.5447868E+001, 8.9256989E+001, 9.0069947E+001, 8.9341401E+001, 8.0448747E+001, 8.2143780E+001, 8.3630313E+001, 8.2146388E+001, 3.4746410E+001, 3.4602637E+001, 4.8638022E+001, 4.2587392E+001, 6.0493727E+001, 5.4516403E+001, 7.2250526E+001, 6.8425827E+001, 7.9312450E+001, 7.6012423E+001, 3.4795857E+001, 3.3072736E+001, 4.9180642E+001, 4.2261102E+001, 6.0967927E+001, 5.4184574E+001, 7.1687919E+001, 6.9122419E+001, 8.3640759E+001, 7.8088487E+001
 8.5203342E+001, 8.5505866E+001, 8.8974310E+001, 9.0178749E+001, 8.9293503E+001, 8.0537293E+001, 8.2187791E+001, 8.3756142E+001, 8.2220544E+001, 3.5097926E+001, 3.4694232E+001, 5.0117972E+001, 4.2968929E+001, 6.1311718E+001, 5.4829485E+001, 7.2786023E+001, 6.8557336E+001, 7.9983150E+001, 7.6108551E+001, 3.4583620E+001, 3.3158840E+001, 4.8363074E+001, 4.2561456E+001, 6.1708139E+001, 5.4488869E+001, 7.2465070E+001, 6.9188665E+001, 8.4808250E+001, 7.8340434E+001
 8.5602156E+001, 8.5521548E+001, 8.8620695E+001, 9.0273542E+001, 8.9319064E+001, 8.0618856E+001, 8.2202387E+001, 8.3886557E+001, 8.2319799E+001, 3.5287881E+001, 3.4793244E+001, 5.0937723E+001, 4.3378442E+001, 6.1787604E+001, 5.5154881E+001, 7.3243623E+001, 6.8704843E+001, 8.0706308E+001, 7.6247641E+001, 3.4338426E+001, 3.3233004E+001, 4.7539935E+001, 4.2798211E+001, 6.2298089E+001, 5.4799745E+001, 7.3926515E+001, 6.9316911E+001, 8.5377533E+001, 7.8617614E+001
 8.6004037E+001, 8.5493710E+001, 8.8359130E+001, 9.0347845E+001, 8.9457835E+001, 8.0688258E+001, 8.2229071E+001, 8.4009496E+001, 8.2462972E+001, 3.5261949E+001, 3.4891827E+001, 5.1057641E+001, 4.3781867E+001, 6.1876394E+001, 5.5476924E+001, 7.3602950E+001, 6.8858677E+001, 8.1034861E+001, 7.6414702E+001, 3.4098561E+001, 3.3293950E+001, 4.6904811E+001, 4.2977173E+001, 6.2560058E+001, 5.5099295E+001, 7.5367521E+001, 6.9517301E+001, 8.6637631E+001, 7.8920907E+001
 8.6404737E+001, 8.5470177E+001, 8.8356585E+001, 9.0358984E+001, 8.9625942E+001, 8.0755503E+001, 8.2324991E+001, 8.4108960E+001, 8.2614762E+001, 3.5050213E+001, 3.4976959E+001, 5.0455438E+001, 4.4149358E+001, 6.1575031E+001, 5.5779517E+001, 7.3782270E+001, 6.9006119E+001, 8.1115287E+001, 7.6590388E+001, 3.3876981E+001, 3.3341357E+001, 4.6471830E+001, 4.3112665E+001, 6.2393536E+001, 5.5374220E+001, 7.6985932E+001, 6.9784653E+001, 8.7624408E+001, 7.9263264E+001
 8.6802170E+001, 8.5461777E+001, 8.8476327E+001, 9.0303964E+001, 8.9751624E+001, 8.0820814E+001, 8.2454385E+001, 8.4186279E+001, 8.2747418E+001, 3.4729068E+001, 3.5051109E+001, 4.9269261E+001, 4.4454688E+001, 6.1018277E+001, 5.6047860E+001, 7.3725607E+001, 6.9135592E+001, 8.1327988E+001, 7.6762980E+001, 3.3687832E+001, 3.3377850E+001, 4.6147936E+001, 4.3231892E+001, 6.1909323E+001, 5.5621279E+001, 7.8384699E+001, 7.0117807E+001, 8.7480732E+001, 7.9581524E+001
 8.7203934E+001, 8.5477563E+001, 8.8593522E+001, 9.0221039E+001, 8.9866384E+001, 8.0889903E+001, 8.2578014E+001, 8.4254527E+001, 8.2874360E+001, 3.4383154E+001, 3.5106373E+001, 4.7845004E+001, 4.4678631E+001, 6.0385167E+001, 5.6270221E+001, 7.3468131E+001, 6.9251482E+001, 8.1432076E+001, 7.6928990E+001, 3.3544895E+001, 3.3404943E+001, 4.5858268E+001, 4.3340997E+001, 6.1291496E+001, 5.5837368E+001, 7.8274081E+001, 7.0458337E+001, 8.6420985E+001, 7.9829694E+001
 8.7604035E+001, 8.5525035E+001, 8.8723409E+001, 9.0158860E+001, 8.9986759E+001, 8.0965790E+001, 8.2703927E+001, 8.4324588E+001, 8.3001147E+001, 3.4069971E+001, 3.5139161E+001, 4.6605557E+001, 4.4818069E+001, 5.9835868E+001, 5.6443081E+001, 7.3133281E+001, 6.9352724E+001, 8.1109067E+001, 7.7065019E+001, 3.3461692E+001, 3.3425785E+001, 4.5644200E+001, 4.3436361E+001, 6.0685875E+001, 5.6020335E+001, 7.7338195E+001, 7.0749969E+001, 8.5081851E+001, 7.9992334E+001
 8.8000179E+001, 8.5672677E+001, 8.8867731E+001, 9.0153488E+001, 9.0068500E+001, 8.1070461E+001, 8.2815034E+001, 8.4403237E+001, 8.3112937E+001, 3.3846139E+001, 3.5165045E+001, 4.5849881E+001, 4.4903425E+001, 5.9446266E+001, 5.6579077E+001, 7.2794440E+001, 6.9437129E+001, 8.0709357E+001, 7.7163457E+001, 3.3446975E+001, 3.3443666E+001, 4.5683502E+001, 4.3524207E+001, 6.0194647E+001, 5.6175872E+001, 7.5922178E+001, 7.0973373E+001, 8.4613936E+001, 8.0085679E+001
 8.8401620E+001, 8.5877522E+001, 8.9025579E+001, 9.0223686E+001, 9.0073157E+001, 8.1216970E+001, 8.2921696E+001, 8.4502126E+001, 8.3194220E+001, 3.3756241E+001, 3.5188478E+001, 4.5793295E+001, 4.4966045E+001, 5.9298070E+001, 5.6691306E+001, 7.2523928E+001, 6.9506959E+001, 8.0281795E+001, 7.7230467E+001, 3.3507189E+001, 3.3462165E+001, 4.6189744E+001, 4.3620940E+001, 5.9817896E+001, 5.6309917E+001, 7.4441856E+001, 7.1111225E+001, 8.5025684E+001, 8.0171939E+001
 8.8804769E+001, 8.5880921E+001, 8.9190822E+001, 9.0375604E+001, 9.0012643E+001, 8.1304144E+001, 8.3027304E+001, 8.4630323E+001, 8.3244248E+001, 3.3814941E+001, 3.5210675E+001, 4.6464330E+001, 4.5041928E+001, 5.9441356E+001, 5.6798081E+001, 7.2457505E+001, 6.9564404E+001, 7.9962551E+001, 7.7270999E+001, 3.3652430E+001, 3.3484654E+001, 4.7240413E+001, 4.3752760E+001, 5.9570640E+001, 5.6425408E+001, 7.3253560E+001, 7.1161910E+001, 8.5091233E+001, 8.0269042E+001
 8.9202316E+001, 8.5762995E+001, 8.9333675E+001, 9.0575070E+001, 8.9969398E+001, 8.1340964E+001, 8.3133104E+001, 8.4775661E+001, 8.3304993E+001, 3.4009893E+001, 3.5232277E+001, 4.7699496E+001, 4.5161930E+001, 5.9833295E+001, 5.6917691E+001, 7.2644235E+001, 6.9624382E+001, 7.9943763E+001, 7.7298797E+001, 3.3883857E+001, 3.3514110E+001, 4.8638412E+001, 4.3938624E+001, 5.9533297E+001, 5.6527923E+001, 7.2236458E+001, 7.1141108E+001, 8.4552129E+001, 8.0351933E+001
 8.9603335E+001, 8.5642723E+001, 8.9410990E+001, 9.0758101E+001, 9.0025318E+001, 8.1370241E+001, 8.3239153E+001, 8.4915762E+001, 8.3414974E+001, 3.4307326E+001, 3.5261645E+001, 4.9153777E+001, 4.5342506E+001, 6.0381549E+001, 5.7058899E+001, 7.2953729E+001, 6.9695960E+001, 8.0218808E+001, 7.7333019E+001, 3.4199819E+001, 3.3554438E+001, 5.0059286E+001, 4.4184355E+001, 5.9692953E+001, 5.6625134E+001, 7.1382497E+001, 7.1066596E+001, 8.4359354E+001, 8.0415658E+001
 9.0003941E+001, 8.5572044E+001, 8.9413504E+001, 9.0868173E+001, 9.0056988E+001, 8.1414804E+001, 8.3324873E+001, 8.5030482E+001, 8.3540939E+001, 3.4663205E+001, 3.5300551E+001, 5.0521316E+001, 4.5580887E+001, 6.1054013E+001, 5.7225132E+001, 7.3296237E+001, 6.9780928E+001, 8.0566831E+001, 7.7380757E+001, 3.4603729E+001, 3.3609176E+001, 5.1215544E+001, 4.4480075E+001, 5.9985205E+001, 5.6724243E+001, 7.0980502E+001, 7.0961545E+001, 8.5028816E+001, 8.0499109E+001
 9.0400130E+001, 8.5583920E+001, 8.9378649E+001, 9.0923004E+001, 9.0039130E+001, 8.1485269E+001, 8.3388016E+001, 8.5124383E+001, 8.3655863E+001, 3.5011803E+001, 3.5358481E+001, 5.1536484E+001, 4.5863788E+001, 6.1818991E+001, 5.7421286E+001, 7.3614180E+001, 6.9879171E+001, 8.0806322E+001, 7.7441770E+001, 3.5073604E+001, 3.3680627E+001, 5.1964698E+001, 4.4802688E+001, 6.0389099E+001, 5.6834571E+001, 7.1146020E+001, 7.0858207E+001, 8.6585504E+001, 8.0644245E+001
 9.0805615E+001, 8.5611159E+001, 8.9259962E+001, 9.0946508E+001, 9.0125326E+001, 8.1556607E+001, 8.3417396E+001, 8.5207971E+001, 8.3792558E+001, 3.5284421E+001, 3.5425435E+001, 5.2141118E+001, 4.6162833E+001, 6.2690524E+001, 5.7646928E+001, 7.3921976E+001, 6.9989736E+001, 8.0944921E+001, 7.7506631E+001, 3.5576078E+001, 3.3769830E+001, 5.2349236E+001, 4.5135105E+001, 6.0940783E+001, 5.6965369E+001, 7.1719475E+001, 7.0779252E+001, 8.8279830E+001, 8.0875871E+001
 9.1200272E+001, 8.5583560E+001, 8.9019060E+001, 9.0931183E+001, 9.0369113E+001, 8.1603703E+001, 8.3419344E+001, 8.5277138E+001, 8.3967034E+001, 3.5451647E+001, 3.5500014E+001, 5.2354320E+001, 4.6460845E+001, 6.3571246E+001, 5.7902445E+001, 7.4231910E+001, 7.0114030E+001, 8.1168060E+001, 7.7578805E+001, 3.6046946E+001, 3.3873649E+001, 5.2422527E+001, 4.5459114E+001, 6.1575951E+001, 5.7120766E+001, 7.2931649E+001, 7.0745991E+001, 8.8732381E+001, 8.1139088E+001
 9.1601636E+001, 8.5557832E+001, 8.8720613E+001, 9.0888745E+001, 9.0572285E+001, 8.1654797E+001, 8.3410574E+001, 8.5336345E+001, 8.4115866E+001, 3.5554040E+001, 3.5574316E+001, 5.2289072E+001, 4.6735990E+001, 6.4287017E+001, 5.8170151E+001, 7.4501480E+001, 7.0243962E+001, 8.1400793E+001, 7.7661156E+001, 3.6420098E+001, 3.3986367E+001, 5.2203495E+001, 4.5758548E+001, 6.2155919E+001, 5.7296485E+001, 7.4892655E+001, 7.0789262E+001, 8.7943612E+001, 8.1374714E+001
 9.2002148E+001, 8.5522896E+001, 8.8466149E+001, 9.0879423E+001, 9.0694870E+001, 8.1703560E+001, 8.3412011E+001, 8.5411904E+001, 8.4236073E+001, 3.5672090E+001, 3.5656199E+001, 5.2082809E+001, 4.6992067E+001, 6.4726203E+001, 5.8441013E+001, 7.4719089E+001, 7.0378936E+001, 8.1653599E+001, 7.7755994E+001, 3.6669671E+001, 3.4103583E+001, 5.1777483E+001, 4.6027136E+001, 6.2629363E+001, 5.7487462E+001, 7.6217574E+001, 7.0954524E+001, 8.6671678E+001, 8.1531548E+001
 9.2405007E+001, 8.5459469E+001, 8.8329821E+001, 9.0896199E+001, 9.0847469E+001, 8.1738716E+001, 8.3441822E+001, 8.5503552E+001, 8.4365818E+001, 3.5866968E+001, 3.5738059E+001, 5.1930660E+001, 4.7220149E+001, 6.4865852E+001, 5.8693936E+001, 7.4863624E+001, 7.0513884E+001, 8.2043495E+001, 7.7867100E+001, 3.6831348E+001, 3.4223012E+001, 5.1347464E+001, 4.6257491E+001, 6.2957802E+001, 5.7680772E+001, 7.6184002E+001, 7.1160660E+001, 8.5700507E+001, 8.1617363E+001
 9.2802082E+001, 8.5423644E+001, 8.8397353E+001, 9.0862452E+001, 9.1010571E+001, 8.1778482E+001, 8.3539735E+001, 8.5577845E+001, 8.4503125E+001, 3.6158198E+001, 3.5827131E+001, 5.1901103E+001, 4.7428456E+001, 6.4731373E+001, 5.8934822E+001, 7.4940677E+001, 7.0647793E+001, 8.2813043E+001, 7.8006436E+001, 3.6969341E+001, 3.4345071E+001, 5.1173110E+001, 4.6453807E+001, 6.3134738E+001, 5.7864905E+001, 7.5862935E+001, 7.1344720E+001, 8.5440277E+001, 8.1653823E+001
 9.3202581E+001, 8.5458921E+001, 8.8674146E+001, 9.0785670E+001, 9.1124188E+001, 8.1848756E+001, 8.3698783E+001, 8.5634363E+001, 8.4631029E+001, 3.6561597E+001, 3.5923897E+001, 5.1971952E+001, 4.7626093E+001, 6.4309375E+001, 5.9160947E+001, 7.4876094E+001, 7.0770568E+001, 8.3745977E+001, 7.8193704E+001, 3.7122238E+001, 3.4470831E+001, 5.1377350E+001, 4.6637277E+001, 6.3185179E+001, 5.8039595E+001, 7.4941955E+001, 7.1480465E+001, 8.6128006E+001, 8.1707091E+001
 9.3603738E+001, 8.5450128E+001, 8.8960067E+001, 9.0696559E+001, 9.1179222E+001, 8.1901463E+001, 8.3860740E+001, 8.5683214E+001, 8.4739405E+001, 3.7098093E+001, 3.6038246E+001, 5.2109017E+001, 4.7823204E+001, 6.3635345E+001, 5.9362951E+001, 7.4642179E+001, 7.0880548E+001, 8.4110630E+001, 7.8412821E+001, 3.7360129E+001, 3.4603453E+001, 5.1928582E+001, 4.6835076E+001, 6.3368773E+001, 5.8222908E+001, 7.4103439E+001, 7.1549358E+001, 8.6959073E+001, 8.1818010E+001
 9.4001118E+001, 8.5437829E+001, 8.9140818E+001, 9.0655868E+001, 9.1190098E+001, 8.1941937E+001, 8.3995240E+001, 8.5742059E+001, 8.4827890E+001, 3.7790355E+001, 3.6176638E+001, 5.2242921E+001, 4.8017865E+001, 6.2763479E+001, 5.9522822E+001, 7.4261745E+001, 7.0973675E+001, 8.3633658E+001, 7.8608505E+001, 3.7805743E+001, 3.4747670E+001, 5.2658388E+001, 4.7060890E+001, 6.4039319E+001, 5.8437787E+001, 7.4768867E+001, 7.1599782E+001, 8.6630594E+001, 8.1947410E+001
 9.4405762E+001, 8.5517195E+001, 8.9220989E+001, 9.0758617E+001, 9.1176748E+001, 8.2009824E+001, 8.4087347E+001, 8.5840703E+001, 8.4903950E+001, 3.8640960E+001, 3.6345531E+001, 5.2322093E+001, 4.8214338E+001, 6.1809472E+001, 5.9631125E+001, 7.3802389E+001, 7.1043990E+001, 8.2933358E+001, 7.8750877E+001, 3.8562475E+001, 3.4914324E+001, 5.3304259E+001, 4.7314055E+001, 6.5760544E+001, 5.8717080E+001, 7.7019387E+001, 7.1735080E+001, 8.4975524E+001, 8.1996753E+001
 9.4804365E+001, 8.5663410E+001, 8.9302267E+001, 9.1010020E+001, 9.1158591E+001, 8.2110670E+001, 8.4164527E+001, 8.5982752E+001, 8.4973374E+001, 3.9592700E+001, 3.6546783E+001, 5.2313691E+001, 4.8407067E+001, 6.0878693E+001, 5.9686056E+001, 7.3278746E+001, 7.1087249E+001, 8.2119903E+001, 7.8840224E+001, 3.9470378E+001, 3.5109907E+001, 5.3595985E+001, 4.7578879E+001, 6.7913289E+001, 5.9097357E+001, 7.9140011E+001, 7.1982968E+001, 8.4035037E+001, 8.1968612E+001
 9.5200365E+001, 8.5755894E+001, 8.9373285E+001, 9.1278130E+001, 9.1156212E+001, 8.2197828E+001, 8.4231922E+001, 8.6127990E+001, 8.5043797E+001, 4.0550226E+001, 3.6781276E+001, 5.2286527E+001, 4.8593766E+001, 6.0169520E+001, 5.9698986E+001, 7.2791596E+001, 7.1105805E+001, 8.1289667E+001, 7.8878990E+001, 4.0114280E+001, 3.5326748E+001, 5.3509968E+001, 4.7837586E+001, 6.8119262E+001, 5.9539225E+001, 8.0265262E+001, 7.2313025E+001, 8.4941422E+001, 8.1939409E+001
 9.5602683E+001, 8.5588865E+001, 8.9411320E+001, 9.1492693E+001, 9.1175309E+001, 8.2211168E+001, 8.4284081E+001, 8.6269087E+001, 8.5121971E+001, 4.1119921E+001, 3.7035887E+001, 5.2106393E+001, 4.8776553E+001, 5.9528209E+001, 5.9679571E+001, 7.2147226E+001, 7.1099103E+001, 8.0064843E+001, 7.8866310E+001, 3.9550689E+001, 3.5543534E+001, 5.2817566E+001, 4.8079410E+001, 6.4873361E+001, 5.9896810E+001, 7.9825220E+001, 7.2663968E+001, 8.6123630E+001, 8.2007589E+001
 9.6003445E+001, 8.3666076E+001, 8.9408648E+001, 9.1504023E+001, 9.1185457E+001, 8.1667453E+001, 8.4315539E+001, 8.6358231E+001, 8.5199949E+001, 4.0949964E+001, 3.7287025E+001, 5.1615942E+001, 4.8943376E+001, 5.8596954E+001, 5.9619541E+001, 7.0659443E+001, 7.1038474E+001, 7.8419601E+001, 7.8771689E+001, 3.7858471E+001, 3.5711781E+001, 5.1319500E+001, 4.8267261E+001, 6.0226595E+001, 5.9988646E+001, 7.7561002E+001, 7.2940297E+001, 8.5273047E+001, 8.2074332E+001
 9.6400029E+001, 8.1060801E+001, 8.9381389E+001, 9.1192474E+001, 9.1167201E+001, 8.0868573E+001, 8.4337999E+001, 8.6350967E+001, 8.5272404E+001, 3.9757697E+001, 3.7500151E+001, 5.0467311E+001, 4.9067160E+001, 5.6934822E+001, 5.9482177E+001, 6.7591177E+001, 7.0836556E+001, 7.6694453E+001, 7.8572659E+001, 3.5691887E+001, 3.5773860E+001, 4.8347393E+001, 4.8332092E+001, 5.7139942E+001, 5.9823000E+001, 7.3841748E+001, 7.3005476E+001, 8.4281139E+001, 8.2077082E+001
 9.6802538E+001, 7.9700530E+001, 8.9330970E+001, 9.0571145E+001, 9.1121119E+001, 8.0415969E+001, 8.4356759E+001, 8.6242859E+001, 8.5341151E+001, 3.7497874E+001, 3.7617456E+001, 4.7947942E+001, 4.9081454E+001, 4.7504291E+001, 5.9040382E+001, 6.3838873E+001, 7.0395868E+001, 7.4188587E+001, 7.8238905E+001, 3.3538722E+001, 3.5705213E+001, 4.3049302E+001, 4.8134910E+001, 5.4101514E+001, 5.9485339E+001, 6.9889659E+001, 7.2816864E+001, 8.3218373E+001, 8.2039833E+001
 9.7202472E+001, 7.9945042E+001, 8.9262314E+001, 8.9710266E+001, 9.1036581E+001, 8.0448029E+001, 8.4375399E+001, 8.6043281E+001, 8.5404724E+001, 3.4888660E+001, 3.7576445E+001, 4.3533858E+001, 4.8883825E+001, 4.2420806E+001, 5.7916898E+001, 5.7433115E+001, 6.9635591E+001, 6.9967236E+001, 7.7677109E+001, 3.1816044E+001, 3.5512294E+001, 3.7289344E+001, 4.7558493E+001, 4.8248626E+001, 5.8850437E+001, 6.0853815E+001, 7.2139626E+001, 8.1039553E+001, 8.1881579E+001
 9.7603218E+001, 8.0410099E+001, 8.9177417E+001, 8.8782605E+001, 9.0677817E+001, 8.0556214E+001, 8.4396023E+001, 8.5803988E+001, 8.5388676E+001, 3.2681544E+001, 3.7368247E+001, 3.8671939E+001, 4.8382110E+001, 4.1049928E+001, 5.6825901E+001, 4.1432687E+001, 6.7999702E+001, 6.3941825E+001, 7.6797376E+001, 3.0542040E+001, 3.5231083E+001, 3.3526318E+001, 4.6699729E+001, 4.1348554E+001, 5.7798860E+001, 5.6885962E+001, 7.1060987E+001, 7.8712430E+001, 8.1589343E+001
