s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 4.8403610E+001, 3.3023446E+001,-9.5982353E+000,-1.6352553E-001,-1.0325032E+001, 8.7836637E-004, 0.0000000E+000, 0.0000000E+000, 1.2879342E+001, 1.2937531E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 4.8802349E+001, 3.2841516E+001,-9.6047012E+000,-1.5976530E-001,-1.0359501E+001, 8.8156816E-004, 0.0000000E+000, 0.0000000E+000, 1.2278928E+001, 1.2718429E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 4.9202496E+001, 3.3070323E+001,-9.6322973E+000,-1.6530538E-001,-1.0477733E+001, 8.7531635E-004, 0.0000000E+000, 0.0000000E+000, 1.2354005E+001, 1.2795862E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 4.9601559E+001, 3.2975289E+001,-9.7057117E+000,-1.6112266E-001,-1.0500292E+001, 8.7253526E-004, 0.0000000E+000, 0.0000000E+000, 1.2235874E+001, 1.2609036E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.0000446E+001, 3.2979935E+001,-9.6977786E+000,-1.6574136E-001,-1.0492628E+001, 8.6040160E-004, 0.0000000E+000, 0.0000000E+000, 1.2435226E+001, 1.2624647E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.0400066E+001, 3.3073997E+001,-9.7596510E+000,-1.6124203E-001,-1.0511274E+001, 8.7492530E-004, 0.0000000E+000, 0.0000000E+000, 1.2388432E+001, 1.2642705E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.0802925E+001, 3.3114950E+001,-9.8193810E+000,-1.6062682E-001,-1.0627359E+001, 8.7509362E-004, 0.0000000E+000, 0.0000000E+000, 1.2167585E+001, 1.2508459E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.1203899E+001, 3.2914137E+001,-9.7727258E+000,-1.6343715E-001,-1.0602540E+001, 8.7078025E-004, 0.0000000E+000, 0.0000000E+000, 1.2197906E+001, 1.2376305E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.1602409E+001, 3.2979689E+001,-9.8581420E+000,-1.6052807E-001,-1.0564183E+001, 8.6311503E-004, 0.0000000E+000, 0.0000000E+000, 1.2085423E+001, 1.2397699E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.2001076E+001, 3.2941700E+001,-9.8758581E+000,-1.6066925E-001,-1.0560047E+001, 8.6750470E-004, 0.0000000E+000, 0.0000000E+000, 1.1741864E+001, 1.2345993E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.2405468E+001, 3.3074516E+001,-9.8622021E+000,-1.7094801E-001,-1.0595610E+001, 8.6906151E-004, 0.0000000E+000, 0.0000000E+000, 1.2100861E+001, 1.2446625E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.2800068E+001, 3.3012629E+001,-9.9794190E+000,-1.6858867E-001,-1.0728236E+001, 8.6361490E-004, 0.0000000E+000, 0.0000000E+000, 1.1904632E+001, 1.2137249E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.3201904E+001, 3.2948577E+001,-9.9488456E+000,-1.6737191E-001,-1.0723689E+001, 8.7337273E-004, 0.0000000E+000, 0.0000000E+000, 1.1593587E+001, 1.2109543E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.3603008E+001, 3.3031299E+001,-1.0018462E+001,-1.6946851E-001,-1.0953308E+001, 8.6090487E-004, 0.0000000E+000, 0.0000000E+000, 1.1567899E+001, 1.1890921E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
 5.4001957E+001, 3.2957392E+001,-1.0001928E+001,-1.6671356E-001,-1.0885599E+001, 8.7106009E-004, 0.0000000E+000, 0.0000000E+000, 1.1490292E+001, 1.1904022E+001, 0.0000000E+000, 1.5731050E-003, 0.0000000E+000, 0.0000000E+000
