s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"First_Ceiling_Gas_Temperature","Fourth_Ceiling_Gas_Temperature","Second_Ceiling_Gas_Temperature","Third_Ceiling_Gas_Temperature","First_Ceiling_Gas_Temperature1","Fourth_Ceiling_Gas_Temperature1","Second_Ceiling_Gas_Temperature1","Third_Ceiling_Gas_Temperature1","0.5_TREE1_TEMPERATURE_THERMOCOUPLE","0.5_TREE1_THERMOCOUPLE","0.7_TREE1_TEMPERATURE_THERMOCOUPLE","0.7_TREE1_THERMOCOUPLE","0.9_TREE1_TEMPERATURE_THERMOCOUPLE","0.9_TREE1_THERMOCOUPLE","1.2_TREE1_TEMPERATURE_THERMOCOUPLE","1.2_TREE1_THERMOCOUPLE","1.5_TREE1_TEMPERATURE_THERMOCOUPLE","1.5_TREE1_THERMOCOUPLE","0.5_TREE2_TEMPERATURE_THERMOCOUPLE","0.5_TREE2_THERMOCOUPLE","0.7_TREE2_TEMPERATURE_THERMOCOUPLE","0.7_TREE2_THERMOCOUPLE","0.9_TREE2_TEMPERATURE_THERMOCOUPLE","0.9_TREE2_THERMOCOUPLE","1.2_TREE2_TEMPERATURE_THERMOCOUPLE","1.2_TREE2_THERMOCOUPLE","1.5_TREE2_TEMPERATURE_THERMOCOUPLE","1.5_TREE2_THERMOCOUPLE"
 1.7200051E+002, 2.9977752E+001, 2.9585782E+001, 2.9756407E+001, 2.9575796E+001, 3.0124116E+001, 2.9947885E+001, 2.9983220E+001, 2.9949831E+001, 3.3130733E+001, 3.0703690E+001, 3.1626344E+001, 3.0319396E+001, 3.1058780E+001, 3.0231039E+001, 3.1256389E+001, 2.9898010E+001, 3.0897185E+001, 3.0142784E+001, 2.9723163E+001, 2.9600593E+001, 2.9739091E+001, 2.9609913E+001, 2.9926797E+001, 2.9580739E+001, 2.9218261E+001, 2.9495554E+001, 2.9480889E+001, 2.9511093E+001
 1.7240175E+002, 3.0029834E+001, 2.9580744E+001, 2.9781790E+001, 2.9594457E+001, 3.0137301E+001, 2.9938140E+001, 2.9986260E+001, 2.9947575E+001, 3.0522394E+001, 3.0863118E+001, 3.0320426E+001, 3.0390608E+001, 3.1510314E+001, 3.0348654E+001, 3.0047154E+001, 2.9950993E+001, 3.1758585E+001, 3.0246223E+001, 2.9730081E+001, 2.9616284E+001, 2.9809644E+001, 2.9622646E+001, 2.9431646E+001, 2.9595939E+001, 2.9065646E+001, 2.9464270E+001, 2.9455771E+001, 2.9506474E+001
 1.7280140E+002, 3.0125115E+001, 2.9571187E+001, 2.9795267E+001, 2.9592910E+001, 3.0165726E+001, 2.9926177E+001, 2.9986150E+001, 2.9937420E+001, 2.9738571E+001, 3.0775839E+001, 3.0018315E+001, 3.0369306E+001, 3.0465144E+001, 3.0417812E+001, 2.9560419E+001, 2.9951501E+001, 3.1688745E+001, 3.0362842E+001, 2.9757584E+001, 2.9616810E+001, 2.9759178E+001, 2.9636537E+001, 2.9408004E+001, 2.9573935E+001, 2.9202378E+001, 2.9437426E+001, 2.9455927E+001, 2.9503806E+001
 1.7320184E+002, 3.0240548E+001, 2.9564931E+001, 2.9802122E+001, 2.9575149E+001, 3.0202301E+001, 2.9916357E+001, 2.9983491E+001, 2.9921858E+001, 3.0586775E+001, 3.0748723E+001, 3.0632652E+001, 3.0355794E+001, 3.0111824E+001, 3.0392471E+001, 2.9255400E+001, 2.9889072E+001, 3.1394628E+001, 3.0445499E+001, 2.9994462E+001, 2.9654864E+001, 3.0016046E+001, 2.9661156E+001, 2.9952474E+001, 2.9587786E+001, 2.9605639E+001, 2.9431662E+001, 2.9395829E+001, 2.9496139E+001
 1.7360095E+002, 3.0321333E+001, 2.9561936E+001, 2.9805670E+001, 2.9554516E+001, 3.0228872E+001, 2.9907862E+001, 2.9980425E+001, 2.9905630E+001, 3.1870743E+001, 3.0786943E+001, 3.0371981E+001, 3.0410415E+001, 2.9393840E+001, 3.0330760E+001, 2.9703796E+001, 2.9864784E+001, 3.1166189E+001, 3.0503949E+001, 2.9876039E+001, 2.9668470E+001, 2.9480786E+001, 2.9667753E+001, 2.9906257E+001, 2.9625118E+001, 2.9873837E+001, 2.9473301E+001, 2.9543333E+001, 2.9495457E+001
 1.7400162E+002, 3.0350468E+001, 2.9560414E+001, 2.9814982E+001, 2.9545842E+001, 3.0240559E+001, 2.9898768E+001, 2.9979558E+001, 2.9892988E+001, 3.1962615E+001, 3.0925157E+001, 3.0985537E+001, 3.0421983E+001, 3.0270168E+001, 3.0294443E+001, 2.9734311E+001, 2.9850254E+001, 3.0476095E+001, 3.0530419E+001, 3.0047553E+001, 2.9689825E+001, 2.9837953E+001, 2.9656256E+001, 2.9576212E+001, 2.9628692E+001, 2.9606890E+001, 2.9496727E+001, 2.9545884E+001, 2.9499103E+001
 1.7440022E+002, 3.0328504E+001, 2.9559893E+001, 2.9829841E+001, 2.9547195E+001, 3.0236884E+001, 2.9889463E+001, 2.9980591E+001, 2.9883513E+001, 2.9259227E+001, 3.0890537E+001, 2.9568300E+001, 3.0414727E+001, 2.9890776E+001, 3.0271789E+001, 3.0400049E+001, 2.9867531E+001, 2.9643141E+001, 3.0478306E+001, 3.0542521E+001, 2.9761392E+001, 3.0513694E+001, 2.9699059E+001, 3.0038642E+001, 2.9644017E+001, 2.9532449E+001, 2.9498887E+001, 2.9634514E+001, 2.9509524E+001
 1.7480141E+002, 3.0301329E+001, 2.9558037E+001, 2.9845803E+001, 2.9549409E+001, 3.0230769E+001, 2.9879580E+001, 2.9981966E+001, 2.9874081E+001, 2.9099251E+001, 3.0718254E+001, 2.9973727E+001, 3.0355490E+001, 3.0131348E+001, 3.0248276E+001, 3.0301670E+001, 2.9909497E+001, 2.9653731E+001, 3.0408253E+001, 3.0168316E+001, 2.9809610E+001, 2.9805862E+001, 2.9754071E+001, 2.9705708E+001, 2.9661534E+001, 2.9602752E+001, 2.9503021E+001, 2.9474143E+001, 2.9509791E+001
 1.7520079E+002, 3.0277890E+001, 2.9553038E+001, 2.9854952E+001, 2.9546799E+001, 3.0225277E+001, 2.9869237E+001, 2.9981328E+001, 2.9864140E+001, 2.9870219E+001, 3.0621648E+001, 3.0191290E+001, 3.0348249E+001, 3.0681469E+001, 3.0272783E+001, 2.9866487E+001, 2.9921965E+001, 2.9872484E+001, 3.0359633E+001, 2.9929899E+001, 2.9825029E+001, 2.9812950E+001, 2.9741794E+001, 2.9890485E+001, 2.9664276E+001, 3.0253154E+001, 2.9541217E+001, 2.9853934E+001, 2.9524186E+001
 1.7560027E+002, 3.0262951E+001, 2.9535812E+001, 2.9860757E+001, 2.9560825E+001, 3.0222259E+001, 2.9855397E+001, 2.9980081E+001, 2.9858881E+001, 3.5009984E+001, 3.0711938E+001, 3.2254230E+001, 3.0364410E+001, 2.9744287E+001, 3.0262345E+001, 2.9789886E+001, 2.9914954E+001, 2.9705119E+001, 3.0314910E+001, 2.9712070E+001, 2.9826656E+001, 2.9963225E+001, 2.9757889E+001, 2.9957429E+001, 2.9695014E+001, 3.0244735E+001, 2.9613951E+001, 3.0205602E+001, 2.9563508E+001
 1.7600177E+002, 3.0247355E+001, 2.9539622E+001, 2.9856920E+001, 2.9556766E+001, 3.0218794E+001, 2.9848897E+001, 2.9975528E+001, 2.9848511E+001, 3.1766826E+001, 3.1144544E+001, 3.5686661E+001, 3.0832363E+001, 3.2287355E+001, 3.0332088E+001, 2.9766976E+001, 2.9903109E+001, 2.9675215E+001, 3.0259597E+001, 2.9528481E+001, 2.9810580E+001, 2.9663273E+001, 2.9762646E+001, 3.0004989E+001, 2.9712357E+001, 2.9956001E+001, 2.9657186E+001, 3.0307605E+001, 2.9619669E+001
 1.7640098E+002, 3.0236433E+001, 2.9563485E+001, 2.9846201E+001, 2.9562274E+001, 3.0216512E+001, 2.9849810E+001, 2.9968317E+001, 2.9842555E+001, 3.1732358E+001, 3.1198050E+001, 3.3403883E+001, 3.1194645E+001, 3.2775782E+001, 3.0578586E+001, 2.9741817E+001, 2.9895779E+001, 2.9778787E+001, 3.0216519E+001, 2.9844053E+001, 2.9791645E+001, 2.9905919E+001, 2.9750764E+001, 2.9780608E+001, 2.9730842E+001, 3.0505578E+001, 2.9703354E+001, 3.0340134E+001, 2.9682635E+001
 1.7680132E+002, 3.0202740E+001, 2.9600543E+001, 2.9829381E+001, 2.9587733E+001, 3.0206442E+001, 2.9854967E+001, 2.9958632E+001, 2.9843095E+001, 3.0418588E+001, 3.1203063E+001, 3.0721588E+001, 3.1313152E+001, 3.1341766E+001, 3.0740653E+001, 2.9830408E+001, 2.9888164E+001, 2.9910059E+001, 3.0188754E+001, 3.1004108E+001, 2.9859601E+001, 3.0763270E+001, 2.9825044E+001, 3.0474579E+001, 2.9762285E+001, 3.0103658E+001, 2.9763507E+001, 3.1289423E+001, 2.9767962E+001
 1.7720219E+002, 3.0159627E+001, 2.9698216E+001, 2.9832908E+001, 2.9645746E+001, 3.0192240E+001, 2.9880276E+001, 2.9956181E+001, 2.9854641E+001, 2.9600754E+001, 3.1099103E+001, 2.9920243E+001, 3.1189607E+001, 2.9685354E+001, 3.0711672E+001, 2.9664649E+001, 2.9888280E+001, 2.9822422E+001, 3.0171817E+001, 3.0638405E+001, 2.9950404E+001, 3.0544149E+001, 2.9914611E+001, 3.0535087E+001, 2.9853872E+001, 3.0443280E+001, 2.9805009E+001, 3.0732274E+001, 2.9893939E+001
 1.7760197E+002, 3.0129970E+001, 2.9846340E+001, 2.9857548E+001, 2.9793909E+001, 3.0181528E+001, 2.9923841E+001, 2.9961243E+001, 2.9897182E+001, 3.0493015E+001, 3.1009882E+001, 3.0552604E+001, 3.1080898E+001, 3.0475366E+001, 3.0629811E+001, 2.9167612E+001, 2.9845523E+001, 2.9294414E+001, 3.0116864E+001, 3.0016321E+001, 2.9986154E+001, 3.0105491E+001, 2.9948927E+001, 3.0372080E+001, 2.9907837E+001, 3.0218948E+001, 2.9857013E+001, 3.0387477E+001, 2.9935199E+001
 1.7800130E+002, 3.0103629E+001, 2.9907760E+001, 2.9917623E+001, 2.9952250E+001, 3.0171382E+001, 2.9941812E+001, 2.9978135E+001, 2.9946130E+001, 2.9799322E+001, 3.0977793E+001, 3.1479399E+001, 3.1091997E+001, 3.0644346E+001, 3.0611928E+001, 2.9046921E+001, 2.9788575E+001, 2.9420850E+001, 3.0051310E+001, 2.9695048E+001, 2.9967181E+001, 2.9724856E+001, 2.9943628E+001, 2.9839316E+001, 2.9925487E+001, 2.9996622E+001, 2.9881393E+001, 3.0322615E+001, 2.9973679E+001
 1.7840046E+002, 3.0071045E+001, 2.9943019E+001, 2.9988327E+001, 3.0048511E+001, 3.0158799E+001, 2.9952383E+001, 2.9999663E+001, 2.9977372E+001, 2.9448754E+001, 3.0820351E+001, 3.0770066E+001, 3.1093762E+001, 3.2930081E+001, 3.0815643E+001, 2.9200929E+001, 2.9740107E+001, 3.0114638E+001, 3.0033119E+001, 2.9766241E+001, 2.9947995E+001, 2.9781217E+001, 2.9924464E+001, 2.9899906E+001, 2.9913922E+001, 2.9773965E+001, 2.9874335E+001, 2.9994781E+001, 2.9997295E+001
 1.7880121E+002, 3.0063786E+001, 2.9953934E+001, 3.0040837E+001, 3.0086841E+001, 3.0154392E+001, 2.9955677E+001, 3.0016470E+001, 2.9991271E+001, 2.9871314E+001, 3.0715270E+001, 3.0130479E+001, 3.1030716E+001, 3.0720430E+001, 3.0885567E+001, 2.9772971E+001, 2.9721323E+001, 3.0161236E+001, 3.0044029E+001, 2.9597348E+001, 2.9924950E+001, 2.9668201E+001, 2.9905098E+001, 2.9902104E+001, 2.9917149E+001, 3.0274242E+001, 2.9883727E+001, 2.9864057E+001, 2.9980158E+001
 1.7920168E+002, 3.0080724E+001, 2.9953015E+001, 3.0083272E+001, 3.0103746E+001, 3.0158097E+001, 2.9955223E+001, 3.0030901E+001, 2.9999388E+001, 3.0901957E+001, 3.0650927E+001, 3.0417237E+001, 3.0927680E+001, 3.0922910E+001, 3.0864648E+001, 2.9608054E+001, 2.9725297E+001, 3.0402894E+001, 3.0064536E+001, 2.9743157E+001, 2.9897018E+001, 2.9611100E+001, 2.9881543E+001, 2.9830585E+001, 2.9908740E+001, 3.0240649E+001, 2.9926591E+001, 3.0262650E+001, 2.9988357E+001
 1.7960034E+002, 3.0141412E+001, 2.9966958E+001, 3.0106570E+001, 3.0105348E+001, 3.0176157E+001, 2.9959653E+001, 3.0040297E+001, 3.0003217E+001, 3.2905131E+001, 3.0803585E+001, 3.3598267E+001, 3.1092065E+001, 3.3675686E+001, 3.1037670E+001, 3.0320517E+001, 2.9733977E+001, 3.0340206E+001, 3.0091129E+001, 2.9647446E+001, 2.9880256E+001, 2.9699124E+001, 2.9858853E+001, 2.9714237E+001, 2.9889088E+001, 2.9815551E+001, 2.9931932E+001, 3.0234686E+001, 3.0013857E+001
 1.8000059E+002, 3.0191870E+001, 2.9977119E+001, 3.0115896E+001, 3.0107306E+001, 3.0192197E+001, 2.9962901E+001, 3.0045675E+001, 3.0006867E+001, 3.1468918E+001, 3.0951502E+001, 3.2786131E+001, 3.1282587E+001, 3.4252886E+001, 3.1309209E+001, 3.1591149E+001, 2.9843201E+001, 3.0408393E+001, 3.0109711E+001, 2.9534824E+001, 2.9853543E+001, 2.9620914E+001, 2.9841247E+001, 2.9919592E+001, 2.9884733E+001, 2.9814636E+001, 2.9914950E+001, 2.9771493E+001, 3.0011694E+001
 1.8040188E+002, 3.0227001E+001, 2.9985886E+001, 3.0119759E+001, 3.0109753E+001, 3.0204252E+001, 2.9965855E+001, 3.0049384E+001, 3.0010054E+001, 3.0795752E+001, 3.0969642E+001, 3.0663975E+001, 3.1303988E+001, 3.1797648E+001, 3.1483783E+001, 3.2205462E+001, 3.0083675E+001, 3.1515766E+001, 3.0162603E+001, 2.9347888E+001, 2.9826032E+001, 2.9483645E+001, 2.9814626E+001, 2.9689058E+001, 2.9877520E+001, 3.0179457E+001, 2.9920937E+001, 2.9794675E+001, 2.9984390E+001
 1.8080089E+002, 3.0249719E+001, 2.9979802E+001, 3.0157842E+001, 3.0110666E+001, 3.0212864E+001, 2.9964378E+001, 3.0064005E+001, 3.0012777E+001, 3.2084384E+001, 3.1004722E+001, 3.2904400E+001, 3.1350645E+001, 3.1747583E+001, 3.1471801E+001, 3.0687188E+001, 3.0177580E+001, 3.1702464E+001, 3.0326772E+001, 2.8990488E+001, 2.9751607E+001, 2.9173614E+001, 2.9780761E+001, 2.9566280E+001, 2.9854790E+001, 3.0449353E+001, 2.9950335E+001, 3.0615501E+001, 2.9992812E+001
 1.8120049E+002, 3.0270586E+001, 2.9995180E+001, 3.0295765E+001, 3.0143086E+001, 3.0221352E+001, 2.9969668E+001, 3.0112639E+001, 3.0025865E+001, 3.0330107E+001, 3.1092422E+001, 3.0071528E+001, 3.1397629E+001, 2.9953099E+001, 3.1433544E+001, 3.2521060E+001, 3.0325314E+001, 3.1115972E+001, 3.0390237E+001, 3.0119321E+001, 2.9737436E+001, 2.9471241E+001, 2.9720538E+001, 2.9180103E+001, 2.9814957E+001, 3.0678939E+001, 3.0013948E+001, 3.0854130E+001, 3.0081713E+001
 1.8160109E+002, 3.0302629E+001, 3.0033673E+001, 3.0385301E+001, 3.0180953E+001, 3.0233932E+001, 2.9982676E+001, 3.0147296E+001, 3.0040876E+001, 2.9680490E+001, 3.0924968E+001, 2.9559084E+001, 3.1253737E+001, 3.0705411E+001, 3.1325785E+001, 3.1940143E+001, 3.0523817E+001, 3.3191825E+001, 3.0578085E+001, 3.0731275E+001, 2.9796057E+001, 3.0353129E+001, 2.9732509E+001, 3.0173979E+001, 2.9789774E+001, 3.0012291E+001, 3.0035590E+001, 3.0457364E+001, 3.0131713E+001
 1.8200159E+002, 3.0380904E+001, 3.0078207E+001, 3.0601582E+001, 3.0200142E+001, 3.0261902E+001, 2.9998361E+001, 3.0226268E+001, 3.0050073E+001, 2.9414185E+001, 3.0786760E+001, 2.9792143E+001, 3.1111417E+001, 3.0855215E+001, 3.1281569E+001, 3.1230284E+001, 3.0590786E+001, 3.0510915E+001, 3.0714546E+001, 3.0648090E+001, 2.9893119E+001, 3.0933506E+001, 2.9832386E+001, 3.1032950E+001, 2.9893143E+001, 3.0437996E+001, 3.0041837E+001, 2.9949036E+001, 3.0128434E+001
 1.8240141E+002, 3.0541662E+001, 3.0093434E+001, 3.0708033E+001, 3.0176460E+001, 3.0320034E+001, 3.0005333E+001, 3.0272128E+001, 3.0046538E+001, 2.9728682E+001, 3.0682984E+001, 2.9946271E+001, 3.1007914E+001, 2.9956386E+001, 3.1210386E+001, 3.1173982E+001, 3.0649687E+001, 3.0894078E+001, 3.0677276E+001, 3.0647606E+001, 2.9957271E+001, 3.0625808E+001, 2.9937519E+001, 3.0621159E+001, 2.9993296E+001, 3.0591180E+001, 3.0103099E+001, 3.0613747E+001, 3.0142471E+001
 1.8280043E+002, 3.0575224E+001, 3.0112251E+001, 3.0707012E+001, 3.0154329E+001, 3.0338681E+001, 3.0013850E+001, 3.0284022E+001, 3.0042937E+001, 2.9637351E+001, 3.0603299E+001, 2.9434481E+001, 3.0872470E+001, 2.9386043E+001, 3.1037422E+001, 3.0196062E+001, 3.0643321E+001, 3.1393918E+001, 3.0733610E+001, 3.0712544E+001, 3.0044030E+001, 3.0583581E+001, 2.9997176E+001, 3.0425081E+001, 3.0031602E+001, 2.9987654E+001, 3.0112253E+001, 3.0460764E+001, 3.0179818E+001
 1.8320177E+002, 3.0596219E+001, 3.0144717E+001, 3.0693168E+001, 3.0167936E+001, 3.0352821E+001, 3.0027018E+001, 3.0290436E+001, 3.0050700E+001, 3.0222163E+001, 3.0540855E+001, 2.9677578E+001, 3.0738128E+001, 2.9459665E+001, 3.0910067E+001, 2.9707819E+001, 3.0573816E+001, 3.0734282E+001, 3.0755559E+001, 2.9855125E+001, 3.0047950E+001, 3.0138487E+001, 3.0033115E+001, 3.0103490E+001, 3.0054123E+001, 3.0194668E+001, 3.0109259E+001, 3.0125609E+001, 3.0188000E+001
 1.8360155E+002, 3.0606573E+001, 3.0165278E+001, 3.0668835E+001, 3.0194841E+001, 3.0364083E+001, 3.0037120E+001, 3.0294377E+001, 3.0062942E+001, 2.9952989E+001, 3.0486360E+001, 2.9718284E+001, 3.0630380E+001, 2.9311403E+001, 3.0811236E+001, 2.9443293E+001, 3.0489854E+001, 3.0502952E+001, 3.0738875E+001, 2.9868027E+001, 3.0032143E+001, 2.9832259E+001, 3.0021423E+001, 2.9882068E+001, 3.0045228E+001, 3.0032512E+001, 3.0113578E+001, 3.0104962E+001, 3.0180800E+001
 1.8400137E+002, 3.0603321E+001, 3.0172336E+001, 3.0645121E+001, 3.0198262E+001, 3.0370522E+001, 3.0043220E+001, 3.0297958E+001, 3.0068043E+001, 2.9948703E+001, 3.0453827E+001, 3.0122141E+001, 3.0583675E+001, 2.9740718E+001, 3.0711088E+001, 2.9381012E+001, 3.0400391E+001, 2.9926839E+001, 3.0696013E+001, 2.9692411E+001, 3.0009304E+001, 2.9823944E+001, 2.9995313E+001, 2.9748103E+001, 3.0017419E+001, 2.9857086E+001, 3.0091710E+001, 2.9899677E+001, 3.0162740E+001
 1.8440225E+002, 3.0591672E+001, 3.0156037E+001, 3.0622572E+001, 3.0194950E+001, 3.0373986E+001, 3.0041951E+001, 3.0300900E+001, 3.0070925E+001, 2.9534802E+001, 3.0410335E+001, 2.9807341E+001, 3.0539702E+001, 3.1590520E+001, 3.0690404E+001, 2.9682185E+001, 3.0317689E+001, 2.9584339E+001, 3.0611407E+001, 2.9486526E+001, 2.9955114E+001, 2.9433713E+001, 2.9962736E+001, 2.9730317E+001, 2.9988936E+001, 2.9886387E+001, 3.0064115E+001, 2.9888288E+001, 3.0130071E+001
 1.8480226E+002, 3.0572886E+001, 3.0126371E+001, 3.0586707E+001, 3.0184285E+001, 3.0375254E+001, 3.0035790E+001, 3.0298942E+001, 3.0071223E+001, 2.9850974E+001, 3.0356086E+001, 3.0464211E+001, 3.0505591E+001, 3.1215716E+001, 3.0814913E+001, 3.2945892E+001, 3.0417285E+001, 2.9772352E+001, 3.0531801E+001, 2.9472503E+001, 2.9913983E+001, 2.9065345E+001, 2.9895186E+001, 2.9454233E+001, 2.9960203E+001, 2.9882525E+001, 3.0049967E+001, 3.0044732E+001, 3.0113549E+001
 1.8520100E+002, 3.0540489E+001, 3.0113753E+001, 3.0546631E+001, 3.0164038E+001, 3.0371351E+001, 3.0034125E+001, 3.0294514E+001, 3.0068020E+001, 3.0414069E+001, 3.0353280E+001, 3.1511840E+001, 3.0593849E+001, 3.1448895E+001, 3.0847225E+001, 3.0633228E+001, 3.0570201E+001, 3.1282130E+001, 3.0528111E+001, 2.9461578E+001, 2.9875940E+001, 2.9230691E+001, 2.9820468E+001, 2.9049102E+001, 2.9902363E+001, 2.9598712E+001, 3.0022939E+001, 2.9946544E+001, 3.0102577E+001
 1.8560033E+002, 3.0501720E+001, 3.0100892E+001, 3.0494898E+001, 3.0138059E+001, 3.0364241E+001, 3.0031969E+001, 3.0285060E+001, 3.0062288E+001, 2.9230079E+001, 3.0289156E+001, 2.9765718E+001, 3.0593307E+001, 3.1087355E+001, 3.0914270E+001, 3.0880853E+001, 3.0574862E+001, 3.1008866E+001, 3.0596441E+001, 2.9119531E+001, 2.9820838E+001, 2.9074336E+001, 2.9762942E+001, 2.9001339E+001, 2.9826781E+001, 2.9221480E+001, 2.9976894E+001, 2.9763699E+001, 3.0085461E+001
 1.8600035E+002, 3.0462185E+001, 3.0088923E+001, 3.0448364E+001, 3.0136533E+001, 3.0356000E+001, 3.0029595E+001, 3.0276296E+001, 3.0063760E+001, 3.0099897E+001, 3.0272916E+001, 2.9827769E+001, 3.0522999E+001, 2.9818165E+001, 3.0846420E+001, 3.0641011E+001, 3.0609246E+001, 3.0775010E+001, 3.0613752E+001, 2.9151737E+001, 2.9754820E+001, 2.9197583E+001, 2.9708800E+001, 2.9150030E+001, 2.9752226E+001, 2.9054727E+001, 2.9899998E+001, 2.9485064E+001, 3.0053000E+001
 1.8640199E+002, 3.0415222E+001, 3.0079366E+001, 3.0412963E+001, 3.0143081E+001, 3.0344160E+001, 3.0027642E+001, 3.0270160E+001, 3.0067933E+001, 3.1400765E+001, 3.0275593E+001, 3.3871244E+001, 3.0655762E+001, 3.0200315E+001, 3.0785762E+001, 3.0229250E+001, 3.0586390E+001, 3.0765046E+001, 3.0625758E+001, 2.9627389E+001, 2.9716349E+001, 2.9359491E+001, 2.9661100E+001, 2.9434974E+001, 2.9715822E+001, 2.9308126E+001, 2.9824177E+001, 2.9106723E+001, 2.9989887E+001
 1.8680063E+002, 3.0382126E+001, 3.0042781E+001, 3.0384787E+001, 3.0112289E+001, 3.0335837E+001, 3.0017113E+001, 3.0265179E+001, 3.0060068E+001, 3.8901245E+001, 3.0720860E+001, 3.3136917E+001, 3.0957123E+001, 3.2379542E+001, 3.0790918E+001, 3.1091818E+001, 3.0574966E+001, 3.0781147E+001, 3.0629954E+001, 3.1479711E+001, 2.9794900E+001, 3.0374450E+001, 2.9687707E+001, 2.9854913E+001, 2.9704309E+001, 2.9658697E+001, 2.9796324E+001, 2.9199849E+001, 2.9910727E+001
 1.8720170E+002, 3.0338082E+001, 2.9975808E+001, 3.0390873E+001, 3.0093904E+001, 3.0323116E+001, 2.9995953E+001, 3.0270636E+001, 3.0055490E+001, 3.5362978E+001, 3.1629769E+001, 3.3044536E+001, 3.1266652E+001, 3.2220650E+001, 3.0983936E+001, 3.1357275E+001, 3.0692312E+001, 3.2060311E+001, 3.0740335E+001, 3.1102492E+001, 2.9919034E+001, 3.2010861E+001, 2.9774599E+001, 3.0551540E+001, 2.9725400E+001, 3.0002439E+001, 2.9786577E+001, 2.9687504E+001, 2.9868333E+001
 1.8760080E+002, 3.0311732E+001, 2.9933496E+001, 3.0477980E+001, 3.0056791E+001, 3.0315466E+001, 2.9981858E+001, 3.0303580E+001, 3.0044589E+001, 3.1871219E+001, 3.1747661E+001, 3.0555604E+001, 3.1299364E+001, 3.1082658E+001, 3.1049139E+001, 2.9015876E+001, 3.0615048E+001, 3.0700364E+001, 3.0788754E+001, 3.1702810E+001, 3.0060800E+001, 3.3232515E+001, 3.0128652E+001, 3.3445393E+001, 2.9965360E+001, 3.2733345E+001, 2.9935522E+001, 3.1185905E+001, 2.9910521E+001
 1.8800115E+002, 3.0324156E+001, 2.9994265E+001, 3.0476512E+001, 3.0016021E+001, 3.0319659E+001, 3.0000315E+001, 3.0307913E+001, 3.0031694E+001, 3.5393902E+001, 3.1957288E+001, 3.3679127E+001, 3.1301826E+001, 3.0524829E+001, 3.0981053E+001, 2.9404709E+001, 3.0496271E+001, 3.0350130E+001, 3.0764704E+001, 3.1414986E+001, 3.0175230E+001, 3.1732904E+001, 3.0330814E+001, 3.1855391E+001, 3.0257408E+001, 3.3390043E+001, 3.0307230E+001, 3.2243517E+001, 3.0081440E+001
 1.8840091E+002, 3.0338775E+001, 3.0179495E+001, 3.0441310E+001, 3.0076261E+001, 3.0324854E+001, 3.0060591E+001, 3.0301184E+001, 3.0051060E+001, 3.4371550E+001, 3.2357559E+001, 3.3338035E+001, 3.1617385E+001, 2.9393800E+001, 3.0916945E+001, 3.0654120E+001, 3.0463423E+001, 3.0121984E+001, 3.0724246E+001, 2.9683481E+001, 3.0230632E+001, 3.0692367E+001, 3.0445572E+001, 3.0321422E+001, 3.0322875E+001, 3.1072025E+001, 3.0489396E+001, 3.2457776E+001, 3.0326475E+001
 1.8880054E+002, 3.0339358E+001, 3.0385581E+001, 3.0436613E+001, 3.0238097E+001, 3.0325815E+001, 3.0131923E+001, 3.0303778E+001, 3.0105653E+001, 3.2503444E+001, 3.2420630E+001, 3.2237035E+001, 3.1723116E+001, 3.0948755E+001, 3.0850256E+001, 3.0484831E+001, 3.0486303E+001, 3.0026248E+001, 3.0679300E+001, 3.0061328E+001, 3.0175109E+001, 3.1392568E+001, 3.0510569E+001, 3.2104294E+001, 3.0409086E+001, 3.1908615E+001, 3.0567558E+001, 3.0585723E+001, 3.0432369E+001
 1.8920106E+002, 3.0322322E+001, 3.0463944E+001, 3.0544986E+001, 3.0386054E+001, 3.0321016E+001, 3.0165924E+001, 3.0344264E+001, 3.0159750E+001, 3.2177832E+001, 3.2385012E+001, 3.2153915E+001, 3.1763577E+001, 3.0316297E+001, 3.0843704E+001, 3.0592041E+001, 3.0487951E+001, 3.0131947E+001, 3.0646659E+001, 3.0558822E+001, 3.0188491E+001, 3.0854213E+001, 3.0534401E+001, 3.1306211E+001, 3.0538686E+001, 3.1060862E+001, 3.0682269E+001, 3.0781613E+001, 3.0439017E+001
 1.8960142E+002, 3.0308139E+001, 3.0471937E+001, 3.0630869E+001, 3.0438787E+001, 3.0316801E+001, 3.0177663E+001, 3.0380406E+001, 3.0185275E+001, 3.2103808E+001, 3.2481733E+001, 3.2097489E+001, 3.1803065E+001, 3.0524659E+001, 3.0803567E+001, 3.0305531E+001, 3.0485619E+001, 3.0340710E+001, 3.0623404E+001, 3.1816251E+001, 3.0271466E+001, 3.2506627E+001, 3.0673648E+001, 3.2204488E+001, 3.0683585E+001, 3.1601762E+001, 3.0728469E+001, 3.0860059E+001, 3.0478457E+001
