s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 5.5203621E+001, 2.1951692E+001,-6.2461385E+000,-1.0217643E-001,-7.0704869E+000, 5.5921652E-004, 0.0000000E+000, 0.0000000E+000, 8.2934829E+000, 8.5334497E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 5.5805080E+001, 2.1977315E+001,-6.2906688E+000,-1.0052114E-001,-7.0201535E+000, 5.6217951E-004, 0.0000000E+000, 0.0000000E+000, 8.2103069E+000, 8.5665335E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 5.6403980E+001, 2.2035162E+001,-6.3237857E+000,-1.0266686E-001,-7.0992967E+000, 5.6471735E-004, 0.0000000E+000, 0.0000000E+000, 8.3365442E+000, 8.5099769E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 5.7005669E+001, 2.2003364E+001,-6.3298178E+000,-1.0305490E-001,-7.1307723E+000, 5.6769317E-004, 0.0000000E+000, 0.0000000E+000, 8.2498929E+000, 8.4402866E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 5.7606216E+001, 2.2009387E+001,-6.3618670E+000,-1.0023567E-001,-7.1598089E+000, 5.6333855E-004, 0.0000000E+000, 0.0000000E+000, 8.0111329E+000, 8.3880383E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 5.8200336E+001, 2.1949086E+001,-6.3780798E+000,-1.0218324E-001,-7.1641341E+000, 5.6030813E-004, 0.0000000E+000, 0.0000000E+000, 7.9709526E+000, 8.3052490E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 5.8803810E+001, 2.2031495E+001,-6.4097167E+000,-1.0430252E-001,-7.1941848E+000, 5.6089737E-004, 0.0000000E+000, 0.0000000E+000, 7.9339656E+000, 8.3238523E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 5.9405170E+001, 2.2041200E+001,-6.4483840E+000,-1.0540992E-001,-7.2594310E+000, 5.6365987E-004, 0.0000000E+000, 0.0000000E+000, 7.7959267E+000, 8.2285387E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.0000603E+001, 2.1990877E+001,-6.4601731E+000,-1.0495206E-001,-7.3047000E+000, 5.6303968E-004, 0.0000000E+000, 0.0000000E+000, 7.6929159E+000, 8.1216145E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 6.0603615E+001, 2.1965294E+001,-6.4672196E+000,-1.0764293E-001,-7.3093621E+000, 5.6937462E-004, 0.0000000E+000, 0.0000000E+000, 7.7781456E+000, 8.0816391E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
