s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 7.2003471E+001, 2.2034503E+001,-6.3066273E+000,-1.0527497E-001,-8.2197585E+000, 5.7117782E-004, 0.0000000E+000, 0.0000000E+000, 6.9658494E+000, 7.4034134E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.2605431E+001, 2.2024599E+001,-6.3360845E+000,-1.0825573E-001,-8.2370679E+000, 5.7445186E-004, 0.0000000E+000, 0.0000000E+000, 7.0667124E+000, 7.3437655E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.3202721E+001, 2.1991335E+001,-6.3544706E+000,-1.1145494E-001,-8.2211981E+000, 5.6874168E-004, 0.0000000E+000, 0.0000000E+000, 7.0358287E+000, 7.3047801E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.3806213E+001, 2.1935216E+001,-6.3614530E+000,-1.1099994E-001,-8.2927497E+000, 5.6652104E-004, 0.0000000E+000, 0.0000000E+000, 6.8355673E+000, 7.1705803E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.4400436E+001, 2.2024114E+001,-6.4108749E+000,-1.1191361E-001,-8.2505363E+000, 5.7392544E-004, 0.0000000E+000, 0.0000000E+000, 6.8830148E+000, 7.2513626E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.5002480E+001, 2.2039772E+001,-6.4351724E+000,-1.1305710E-001,-8.2697125E+000, 5.6599870E-004, 0.0000000E+000, 0.0000000E+000, 6.8995122E+000, 7.2223961E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.5604156E+001, 2.1960149E+001,-6.4376059E+000,-1.0583242E-001,-8.3410111E+000, 5.6645306E-004, 0.0000000E+000, 0.0000000E+000, 6.5718855E+000, 7.0762663E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.6204231E+001, 2.2211799E+001,-6.5059758E+000,-1.0850673E-001,-8.4459714E+000, 5.7123150E-004, 0.0000000E+000, 0.0000000E+000, 6.7845332E+000, 7.1519166E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.6803375E+001, 2.1806102E+001,-6.4675184E+000,-1.0617472E-001,-8.4360466E+000, 5.6897344E-004, 0.0000000E+000, 0.0000000E+000, 6.3172556E+000, 6.7969314E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.7401459E+001, 2.2024049E+001,-6.5151897E+000,-1.1228985E-001,-8.4332210E+000, 5.6961383E-004, 0.0000000E+000, 0.0000000E+000, 6.7096164E+000, 6.9639183E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.8001106E+001, 2.2044251E+001,-6.5384108E+000,-1.1588419E-001,-8.3821031E+000, 5.8150620E-004, 0.0000000E+000, 0.0000000E+000, 6.6891490E+000, 7.0084349E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.8601028E+001, 2.1977583E+001,-6.5586993E+000,-1.1509815E-001,-8.4284923E+000, 5.7512656E-004, 0.0000000E+000, 0.0000000E+000, 6.5222973E+000, 6.8758679E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.9206749E+001, 2.1958698E+001,-6.5708532E+000,-1.1454805E-001,-8.3847802E+000, 5.7372965E-004, 0.0000000E+000, 0.0000000E+000, 6.4981358E+000, 6.8890898E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 7.9804207E+001, 2.1958776E+001,-6.6136677E+000,-1.1191541E-001,-8.4515458E+000, 5.7438764E-004, 0.0000000E+000, 0.0000000E+000, 6.2488168E+000, 6.7822215E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.0403931E+001, 2.2042430E+001,-6.6438722E+000,-1.1591735E-001,-8.4966172E+000, 5.7126212E-004, 0.0000000E+000, 0.0000000E+000, 6.3300852E+000, 6.7865944E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.1006142E+001, 2.2002806E+001,-6.6475457E+000,-1.2236238E-001,-8.5950413E+000, 5.7025717E-004, 0.0000000E+000, 0.0000000E+000, 6.5068388E+000, 6.6384265E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.1600967E+001, 2.1977959E+001,-6.6775996E+000,-1.2181983E-001,-8.6514348E+000, 5.6949539E-004, 0.0000000E+000, 0.0000000E+000, 6.1280461E+000, 6.5276747E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.2204193E+001, 2.1950902E+001,-6.6929531E+000,-1.2907716E-001,-8.6961488E+000, 5.6411117E-004, 0.0000000E+000, 0.0000000E+000, 6.1607497E+000, 6.4332867E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.2801552E+001, 2.2068180E+001,-6.7340175E+000,-1.2956286E-001,-8.6795838E+000, 5.6945798E-004, 0.0000000E+000, 0.0000000E+000, 6.1296315E+000, 6.5255857E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
 8.3403877E+001, 2.2006776E+001,-6.7426895E+000,-1.3242367E-001,-8.7462321E+000, 5.7869992E-004, 0.0000000E+000, 0.0000000E+000, 5.9778805E+000, 6.3860091E+000, 0.0000000E+000, 1.0487366E-003, 0.0000000E+000, 0.0000000E+000
