s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_PRODUCTS,MLR_WATER VAPOR
 5.6400150E+001, 1.3122542E+001,-3.5277577E+000,-4.1239283E-002,-4.0534961E+000, 3.2587379E-004, 0.0000000E+000, 0.0000000E+000, 5.4581188E+000, 5.5003745E+000, 0.0000000E+000, 6.2580939E-004, 0.0000000E+000, 0.0000000E+000
 5.7000759E+001, 1.3112189E+001,-3.5487082E+000,-4.1219444E-002,-4.0341280E+000, 3.2896834E-004, 0.0000000E+000, 0.0000000E+000, 5.4621857E+000, 5.4884626E+000, 0.0000000E+000, 6.2689585E-004, 0.0000000E+000, 0.0000000E+000
 5.7601215E+001, 1.3245631E+001,-3.5843395E+000,-4.2143275E-002,-4.0261367E+000, 3.3079045E-004, 0.0000000E+000, 0.0000000E+000, 5.5058639E+000, 5.5933421E+000, 0.0000000E+000, 6.2798040E-004, 0.0000000E+000, 0.0000000E+000
 5.8201092E+001, 1.3175261E+001,-3.5808294E+000,-4.2443382E-002,-4.1086164E+000, 3.3282450E-004, 0.0000000E+000, 0.0000000E+000, 5.4457083E+000, 5.4437045E+000, 0.0000000E+000, 6.2906480E-004, 0.0000000E+000, 0.0000000E+000
 5.8802200E+001, 1.3138137E+001,-3.6047802E+000,-4.1195486E-002,-4.0916684E+000, 3.2832632E-004, 0.0000000E+000, 0.0000000E+000, 5.3686645E+000, 5.4008213E+000, 0.0000000E+000, 6.3015283E-004, 0.0000000E+000, 0.0000000E+000
 5.9402302E+001, 1.3303297E+001,-3.6186526E+000,-4.2070347E-002,-4.0855982E+000, 3.3139171E-004, 0.0000000E+000, 0.0000000E+000, 5.4714497E+000, 5.5573070E+000, 0.0000000E+000, 6.3123796E-004, 0.0000000E+000, 0.0000000E+000
 6.0002419E+001, 1.3244792E+001,-3.6328122E+000,-4.0318099E-002,-4.1879954E+000, 3.2901790E-004, 0.0000000E+000, 0.0000000E+000, 5.3164711E+000, 5.3839956E+000, 0.0000000E+000, 6.3232202E-004, 0.0000000E+000, 0.0000000E+000
 6.0600048E+001, 1.3233124E+001,-3.6508752E+000,-3.9337427E-002,-4.1632207E+000, 3.3268668E-004, 0.0000000E+000, 0.0000000E+000, 5.2430550E+000, 5.3800230E+000, 0.0000000E+000, 6.3340685E-004, 0.0000000E+000, 0.0000000E+000
 6.1202374E+001, 1.3374176E+001,-3.6838505E+000,-4.1831857E-002,-4.1965400E+000, 3.3508154E-004, 0.0000000E+000, 0.0000000E+000, 5.4088482E+000, 5.4522885E+000, 0.0000000E+000, 6.3449101E-004, 0.0000000E+000, 0.0000000E+000
 6.1800480E+001, 1.3307770E+001,-3.6768351E+000,-4.0139120E-002,-4.2230335E+000, 3.2976040E-004, 0.0000000E+000, 0.0000000E+000, 5.2568615E+000, 5.3680925E+000, 0.0000000E+000, 6.3557483E-004, 0.0000000E+000, 0.0000000E+000
 6.2401203E+001, 1.3296877E+001,-3.7084867E+000,-4.0048052E-002,-4.2507318E+000, 3.3053181E-004, 0.0000000E+000, 0.0000000E+000, 5.2696047E+000, 5.2979410E+000, 0.0000000E+000, 6.3666027E-004, 0.0000000E+000, 0.0000000E+000
 6.3001362E+001, 1.3457933E+001,-3.7418509E+000,-4.0630821E-002,-4.3051618E+000, 3.3221649E-004, 0.0000000E+000, 0.0000000E+000, 5.3137534E+000, 5.3706221E+000, 0.0000000E+000, 6.3774481E-004, 0.0000000E+000, 0.0000000E+000
 6.3601395E+001, 1.3332378E+001,-3.7266969E+000,-3.9750712E-002,-4.3163971E+000, 3.2782884E-004, 0.0000000E+000, 0.0000000E+000, 5.1749708E+000, 5.2498608E+000, 0.0000000E+000, 6.3882999E-004, 0.0000000E+000, 0.0000000E+000
 6.4200890E+001, 1.3389292E+001,-3.7664304E+000,-4.0070164E-002,-4.3752450E+000, 3.2675890E-004, 0.0000000E+000, 0.0000000E+000, 5.1355579E+000, 5.2078736E+000, 0.0000000E+000, 6.3991508E-004, 0.0000000E+000, 0.0000000E+000
 6.4802780E+001, 1.3531621E+001,-3.7950255E+000,-4.0589772E-002,-4.4314422E+000, 3.3068528E-004, 0.0000000E+000, 0.0000000E+000, 5.1958308E+000, 5.2648944E+000, 0.0000000E+000, 6.4100176E-004, 0.0000000E+000, 0.0000000E+000
 6.5403183E+001, 1.3472072E+001,-3.7917126E+000,-4.0603516E-002,-4.4120327E+000, 3.3290370E-004, 0.0000000E+000, 0.0000000E+000, 5.1771406E+000, 5.2280556E+000, 0.0000000E+000, 6.4208893E-004, 0.0000000E+000, 0.0000000E+000
 6.6002983E+001, 1.3481160E+001,-3.8066964E+000,-4.0436533E-002,-4.4448929E+000, 3.3356855E-004, 0.0000000E+000, 0.0000000E+000, 5.1334259E+000, 5.1894674E+000, 0.0000000E+000, 6.4317343E-004, 0.0000000E+000, 0.0000000E+000
 6.6601509E+001, 1.3466139E+001,-3.8327315E+000,-3.9914542E-002,-4.4131947E+000, 3.3254758E-004, 0.0000000E+000, 0.0000000E+000, 5.0376318E+000, 5.1806313E+000, 0.0000000E+000, 6.4425591E-004, 0.0000000E+000, 0.0000000E+000
 6.7202385E+001, 1.3613899E+001,-3.8643341E+000,-4.3830216E-002,-4.4666826E+000, 3.3699119E-004, 0.0000000E+000, 0.0000000E+000, 5.2339026E+000, 5.2393894E+000, 0.0000000E+000, 6.4534130E-004, 0.0000000E+000, 0.0000000E+000
 6.7801315E+001, 1.3524109E+001,-3.8536069E+000,-4.1939779E-002,-4.4446545E+000, 3.3602658E-004, 0.0000000E+000, 0.0000000E+000, 5.1164327E+000, 5.1842435E+000, 0.0000000E+000, 6.4642684E-004, 0.0000000E+000, 0.0000000E+000
 6.8402122E+001, 1.3583086E+001,-3.8844670E+000,-4.2334739E-002,-4.4712846E+000, 3.3605186E-004, 0.0000000E+000, 0.0000000E+000, 5.0913658E+000, 5.1853354E+000, 0.0000000E+000, 6.4751074E-004, 0.0000000E+000, 0.0000000E+000
 6.9001884E+001, 1.3567365E+001,-3.8926836E+000,-4.2350331E-002,-4.4846614E+000, 3.3524448E-004, 0.0000000E+000, 0.0000000E+000, 5.0674267E+000, 5.1480049E+000, 0.0000000E+000, 6.4859678E-004, 0.0000000E+000, 0.0000000E+000
 6.9600937E+001, 1.3667333E+001,-3.9288821E+000,-4.2469446E-002,-4.5351277E+000, 3.3678769E-004, 0.0000000E+000, 0.0000000E+000, 5.0938319E+000, 5.1611910E+000, 0.0000000E+000, 6.4967981E-004, 0.0000000E+000, 0.0000000E+000
